bill_id,date,chamber,sequence,action
1891301,2024-11-12,House,1,Filed
1891302,2024-11-12,House,1,Filed
1891303,2024-11-12,House,1,Filed
1891304,2024-11-12,House,1,Filed
1891305,2024-11-12,House,1,Filed
1891306,2024-11-12,House,1,Filed
1891307,2024-11-12,House,1,Filed
1891308,2024-11-12,House,1,Filed
1891309,2024-11-12,House,1,Filed
1891310,2024-11-12,House,1,Filed
1891311,2024-11-12,House,1,Filed
1891312,2024-11-12,House,1,Filed
1891313,2024-11-12,House,1,Filed
1891314,2024-11-12,House,1,Filed
1891315,2024-11-12,House,1,Filed
1891316,2024-11-12,House,1,Filed
1891317,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891317,2024-11-12,Senate,2,Filed
1891318,2024-11-12,House,1,Filed
1891319,2024-11-12,House,1,Filed
1891320,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891320,2024-11-12,Senate,2,Filed
1891322,2024-11-12,House,1,Filed
1891323,2024-11-12,House,1,Filed
1891324,2024-11-12,House,1,Filed
1891325,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891325,2024-11-12,Senate,2,Filed
1891326,2024-11-12,House,1,Filed
1891327,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891327,2024-11-12,Senate,2,Filed
1891328,2024-11-12,House,1,Filed
1891329,2024-11-12,House,1,Filed
1891330,2024-11-12,House,1,Filed
1891331,2024-11-12,House,1,Filed
1891332,2024-11-12,House,1,Filed
1891333,2024-11-12,House,1,Filed
1891334,2024-11-12,House,1,Filed
1891335,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891335,2024-11-12,Senate,2,Filed
1891336,2024-11-12,House,1,Filed
1891337,2024-11-12,House,1,Filed
1891338,2024-11-12,House,1,Filed
1891339,2024-11-12,House,1,Filed
1891340,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891340,2024-11-12,Senate,2,Filed
1891341,2024-11-12,House,1,Filed
1891342,2024-11-12,House,1,Filed
1891343,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891343,2024-11-12,Senate,2,Filed
1891344,2024-11-12,House,1,Filed
1891345,2024-11-12,House,1,Filed
1891346,2024-11-12,House,1,Filed
1891347,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891347,2024-11-12,Senate,2,Filed
1891348,2024-11-12,House,1,Filed
1891349,2024-11-12,House,1,Filed
1891350,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891350,2024-11-12,Senate,2,Filed
1891351,2024-11-12,House,1,Filed
1891352,2024-11-12,House,1,Filed
1891353,2024-11-12,House,1,Filed
1891354,2024-11-12,House,1,Filed
1891355,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891355,2024-11-12,Senate,2,Filed
1891356,2024-11-12,House,1,Filed
1891357,2024-11-12,House,1,Filed
1891358,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891358,2024-11-12,Senate,2,Filed
1891359,2024-11-12,House,1,Filed
1891360,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891360,2024-11-12,Senate,2,Filed
1891361,2024-11-12,House,1,Filed
1891362,2024-11-12,House,1,Filed
1891363,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891363,2024-11-12,Senate,2,Filed
1891364,2024-11-12,House,1,Filed
1891365,2024-11-12,House,1,Filed
1891366,2024-11-12,House,1,Filed
1891367,2024-11-12,House,1,Filed
1891368,2024-11-12,House,1,Filed
1891369,2024-11-12,House,1,Filed
1891370,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891370,2024-11-12,Senate,2,Filed
1891371,2024-11-12,House,1,Filed
1891372,2024-11-12,House,1,Filed
1891373,2024-11-12,House,1,Filed
1891374,2024-11-12,House,1,Filed
1891375,2024-11-12,House,1,Filed
1891376,2024-11-12,House,1,Filed
1891377,2024-11-12,House,1,Filed
1891378,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891378,2024-11-12,Senate,2,Filed
1891379,2024-11-12,House,1,Filed
1891380,2024-11-12,House,1,Filed
1891381,2024-11-12,House,1,Filed
1891382,2024-11-12,House,1,Filed
1891383,2024-11-12,House,1,Filed
1891384,2024-11-12,House,1,Filed
1891385,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891385,2024-11-12,Senate,2,Filed
1891386,2024-11-12,House,1,Filed
1891387,2024-11-12,House,1,Filed
1891388,2024-11-12,House,1,Filed
1891389,2024-11-12,House,1,Filed
1891390,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891390,2024-11-12,Senate,2,Filed
1891391,2024-11-12,House,1,Filed
1891392,2024-11-12,House,1,Filed
1891393,2024-11-12,House,1,Filed
1891394,2024-11-12,House,1,Filed
1891395,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891395,2024-11-12,Senate,2,Filed
1891396,2024-11-12,House,1,Filed
1891397,2024-11-12,House,1,Filed
1891398,2024-11-12,House,1,Filed
1891399,2024-11-12,House,1,Filed
1891400,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891400,2024-11-12,Senate,2,Filed
1891401,2024-11-12,House,1,Filed
1891402,2024-11-12,House,1,Filed
1891403,2024-11-12,House,1,Filed
1891404,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891404,2024-11-12,Senate,2,Filed
1891405,2024-11-12,House,1,Filed
1891406,2024-11-12,House,1,Filed
1891407,2024-11-12,House,1,Filed
1891408,2024-11-12,House,1,Filed
1891409,2024-11-12,House,1,Filed
1891410,2024-11-12,House,1,Filed
1891411,2024-11-12,House,1,Filed
1891412,2024-11-12,House,1,Filed
1891413,2024-11-12,House,1,Filed
1891414,2024-11-12,House,1,Filed
1891415,2024-11-12,House,1,Filed
1891416,2024-11-12,House,1,Filed
1891417,2024-11-12,House,1,Filed
1891418,2024-11-12,House,1,Filed
1891419,2024-11-12,House,1,Filed
1891420,2024-11-12,House,1,Filed
1891421,2024-11-12,House,1,Filed
1891422,2024-11-12,House,1,Filed
1891423,2024-11-12,House,1,Filed
1891424,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891424,2024-11-12,Senate,2,Filed
1891425,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891425,2024-11-12,Senate,2,Filed
1891426,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891426,2024-11-12,Senate,2,Filed
1891427,2024-11-12,House,1,Filed
1891428,2024-11-12,House,1,Filed
1891429,2024-11-12,House,1,Filed
1891431,2024-11-12,House,1,Filed
1891432,2024-11-12,House,1,Filed
1891433,2024-11-12,House,1,Filed
1891434,2024-11-12,House,1,Filed
1891435,2024-11-12,House,1,Filed
1891436,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891436,2024-11-12,Senate,2,Filed
1891437,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891437,2024-11-12,Senate,2,Filed
1891438,2024-11-12,House,1,Filed
1891439,2024-11-12,House,1,Filed
1891440,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891440,2024-11-12,Senate,2,Filed
1891441,2024-11-12,House,1,Filed
1891442,2024-11-12,House,1,Filed
1891443,2024-11-12,House,1,Filed
1891444,2024-11-12,House,1,Filed
1891445,2024-11-12,House,1,Filed
1891446,2024-11-12,House,1,Filed
1891447,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891447,2024-11-12,Senate,2,Filed
1891448,2024-11-12,House,1,Filed
1891449,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891449,2024-11-12,Senate,2,Filed
1891450,2024-11-12,House,1,Filed
1891451,2024-11-12,House,1,Filed
1891452,2024-11-12,House,1,Filed
1891453,2024-11-12,House,1,Filed
1891454,2024-11-12,House,1,Filed
1891455,2024-11-12,House,1,Filed
1891456,2024-11-12,House,1,Filed
1891457,2024-11-12,House,1,Filed
1891458,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891458,2024-11-12,Senate,2,Filed
1891459,2024-11-12,House,1,Filed
1891460,2024-11-12,House,1,Filed
1891461,2024-11-12,House,1,Filed
1891462,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891462,2024-11-12,Senate,2,Filed
1891463,2024-11-12,House,1,Filed
1891464,2024-11-12,House,1,Filed
1891465,2024-11-12,House,1,Filed
1891466,2024-11-12,House,1,Filed
1891467,2024-11-12,House,1,Filed
1891468,2024-11-12,House,1,Filed
1891469,2024-11-12,House,1,Filed
1891470,2024-11-12,House,1,Filed
1891471,2024-11-12,House,1,Filed
1891472,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891472,2024-11-12,Senate,2,Filed
1891473,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891473,2024-11-12,Senate,2,Filed
1891474,2024-11-12,House,1,Filed
1891475,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891475,2024-11-12,Senate,2,Filed
1891476,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891476,2024-11-12,Senate,2,Filed
1891477,2024-11-12,House,1,Filed
1891478,2024-11-12,House,1,Filed
1891479,2024-11-12,House,1,Filed
1891480,2024-11-12,House,1,Filed
1891481,2024-11-12,House,1,Filed
1891482,2024-11-12,House,1,Filed
1891483,2024-11-12,House,1,Filed
1891484,2024-11-12,House,1,Filed
1891485,2024-11-12,House,1,Filed
1891486,2024-11-12,House,1,Filed
1891487,2024-11-12,House,1,Filed
1891488,2024-11-12,House,1,Filed
1891489,2024-11-12,House,1,Filed
1891490,2024-11-12,House,1,Filed
1891491,2024-11-12,House,1,Filed
1891492,2024-11-12,House,1,Filed
1891493,2024-11-12,House,1,Filed
1891494,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891494,2024-11-12,Senate,2,Filed
1891495,2024-11-12,House,1,Filed
1891496,2024-11-12,House,1,Filed
1891497,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891497,2024-11-12,Senate,2,Filed
1891498,2024-11-12,House,1,Filed
1891499,2024-11-12,House,1,Filed
1891500,2024-11-12,House,1,Filed
1891501,2024-11-12,House,1,Filed
1891502,2024-11-12,House,1,Filed
1891503,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891503,2024-11-12,Senate,2,Filed
1891504,2024-11-12,House,1,Filed
1891505,2024-11-12,House,1,Filed
1891506,2024-11-12,House,1,Filed
1891507,2024-11-12,House,1,Filed
1891508,2024-11-12,House,1,Filed
1891509,2024-11-12,House,1,Filed
1891510,2024-11-12,House,1,Filed
1891511,2024-11-12,House,1,Filed
1891512,2024-11-12,House,1,Filed
1891513,2024-11-12,House,1,Filed
1891514,2024-11-12,House,1,Filed
1891515,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891515,2024-11-12,Senate,2,Filed
1891516,2024-11-12,House,1,Filed
1891517,2024-11-12,House,1,Filed
1891518,2024-11-12,House,1,Filed
1891519,2024-11-12,House,1,Filed
1891520,2024-11-12,House,1,Filed
1891521,2024-11-12,House,1,Filed
1891522,2024-11-12,House,1,Filed
1891523,2024-11-12,House,1,Filed
1891524,2024-11-12,House,1,Filed
1891525,2024-11-12,House,1,Filed
1891526,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891526,2024-11-12,Senate,2,Filed
1891527,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891527,2024-11-12,Senate,2,Filed
1891528,2024-11-12,House,1,Filed
1891529,2024-11-12,House,1,Filed
1891530,2024-11-12,House,1,Filed
1891531,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891531,2024-11-12,Senate,2,Filed
1891532,2024-11-12,House,1,Filed
1891533,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891533,2024-11-12,Senate,2,Filed
1891534,2024-11-12,House,1,Filed
1891535,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891535,2024-11-12,Senate,2,Filed
1891536,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891536,2024-11-12,Senate,2,Filed
1891537,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891537,2024-11-12,Senate,2,Filed
1891538,2024-11-12,House,1,Filed
1891540,2024-11-12,House,1,Filed
1891541,2024-11-12,House,1,Filed
1891542,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891542,2024-11-12,Senate,2,Filed
1891543,2024-11-12,House,1,Filed
1891544,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891544,2024-11-12,Senate,2,Filed
1891545,2024-11-12,House,1,Filed
1891546,2024-11-12,House,1,Filed
1891547,2024-11-12,House,1,Filed
1891548,2024-11-12,House,1,Filed
1891549,2024-11-12,House,1,Filed
1891550,2024-11-12,House,1,Filed
1891551,2024-11-12,House,1,Filed
1891552,2024-11-12,House,1,Filed
1891553,2024-11-12,House,1,Filed
1891554,2024-11-12,House,1,Filed
1891555,2024-11-12,House,1,Filed
1891556,2024-11-12,House,1,Filed
1891557,2024-11-12,House,1,Filed
1891558,2024-11-12,House,1,Filed
1891559,2024-11-12,House,1,Filed
1891560,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891560,2024-11-12,Senate,2,Filed
1891561,2024-11-12,House,1,Filed
1891562,2024-11-12,House,1,Filed
1891563,2024-11-12,House,1,Filed
1891564,2024-11-12,House,1,Filed
1891565,2024-11-12,House,1,Filed
1891566,2024-11-12,House,1,Filed
1891567,2024-11-12,House,1,Filed
1891568,2024-11-12,House,1,Filed
1891569,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891569,2024-11-12,Senate,2,Filed
1891570,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891570,2024-11-12,Senate,2,Filed
1891571,2024-11-12,House,1,Filed
1891572,2024-11-12,House,1,Filed
1891573,2024-11-12,House,1,Filed
1891574,2024-11-12,House,1,Filed
1891575,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891575,2024-11-12,Senate,2,Filed
1891576,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891576,2024-11-12,Senate,2,Filed
1891577,2024-11-12,House,1,Filed
1891578,2024-11-12,House,1,Filed
1891579,2024-11-12,House,1,Filed
1891580,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891580,2024-11-12,Senate,2,Filed
1891581,2024-11-12,House,1,Filed
1891582,2024-11-12,House,1,Filed
1891583,2024-11-12,House,1,Filed
1891584,2024-11-12,House,1,Filed
1891585,2024-11-12,House,1,Filed
1891586,2024-11-12,House,1,Filed
1891587,2024-11-12,House,1,Filed
1891588,2024-11-12,House,1,Filed
1891589,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891589,2024-11-12,Senate,2,Filed
1891590,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891590,2024-11-12,Senate,2,Filed
1891591,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891591,2024-11-12,Senate,2,Filed
1891592,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891592,2024-11-12,Senate,2,Filed
1891593,2024-11-12,House,1,Filed
1891594,2024-11-12,House,1,Filed
1891595,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891595,2024-11-12,Senate,2,Filed
1891596,2024-11-12,House,1,Filed
1891597,2024-11-12,House,1,Filed
1891598,2024-11-12,House,1,Filed
1891599,2024-11-12,House,1,Filed
1891600,2024-11-12,House,1,Filed
1891601,2024-11-12,House,1,Filed
1891602,2024-11-12,House,1,Filed
1891603,2024-11-12,House,1,Filed
1891604,2024-11-12,House,1,Filed
1891605,2024-11-12,House,1,Filed
1891606,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891606,2024-11-12,Senate,2,Filed
1891607,2024-11-12,House,1,Filed
1891608,2024-11-12,House,1,Filed
1891609,2024-11-12,House,1,Filed
1891610,2024-11-12,House,1,Filed
1891611,2024-11-12,House,1,Filed
1891612,2024-11-12,House,1,Filed
1891613,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891613,2024-11-12,Senate,2,Filed
1891614,2024-11-12,House,1,Filed
1891615,2024-11-12,House,1,Filed
1891616,2024-11-12,House,1,Filed
1891617,2024-11-12,House,1,Filed
1891618,2024-11-12,House,1,Filed
1891619,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891619,2024-11-12,Senate,2,Filed
1891620,2024-11-12,House,1,Filed
1891621,2024-11-12,House,1,Filed
1891622,2024-11-12,House,1,Filed
1891623,2024-11-12,House,1,Filed
1891624,2024-11-12,House,1,Filed
1891625,2024-11-12,House,1,Filed
1891626,2024-11-12,House,1,Filed
1891627,2024-11-12,House,1,Filed
1891628,2024-11-12,House,1,Filed
1891629,2024-11-12,House,1,Filed
1891630,2024-11-12,House,1,Filed
1891631,2024-11-12,House,1,Filed
1891632,2024-11-12,House,1,Filed
1891633,2024-11-12,House,1,Filed
1891634,2024-11-12,House,1,Filed
1891635,2024-11-12,House,1,Filed
1891636,2024-11-12,House,1,Filed
1891637,2024-11-12,House,1,Filed
1891638,2024-11-12,House,1,Filed
1891639,2024-11-12,House,1,Filed
1891640,2024-11-12,House,1,Filed
1891641,2024-11-12,House,1,Filed
1891642,2024-11-12,House,1,Filed
1891643,2024-11-12,House,1,Filed
1891644,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891644,2024-11-12,Senate,2,Filed
1891645,2024-11-12,House,1,Filed
1891646,2024-11-12,House,1,Filed
1891647,2024-11-12,House,1,Filed
1891649,2024-11-12,House,1,Filed
1891650,2024-11-12,House,1,Filed
1891651,2024-11-12,House,1,Filed
1891652,2024-11-12,House,1,Filed
1891653,2024-11-12,House,1,Filed
1891654,2024-11-12,House,1,Filed
1891655,2024-11-12,House,1,Filed
1891656,2024-11-12,House,1,Filed
1891657,2024-11-12,House,1,Filed
1891658,2024-11-12,House,1,Filed
1891659,2024-11-12,House,1,Filed
1891660,2024-11-12,House,1,Filed
1891661,2024-11-12,House,1,Filed
1891662,2024-11-12,House,1,Filed
1891663,2024-11-12,House,1,Filed
1891664,2024-11-12,House,1,Filed
1891665,2024-11-12,House,1,Filed
1891666,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891666,2024-11-12,Senate,2,Filed
1891667,2024-11-12,House,1,Filed
1891668,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891668,2024-11-12,Senate,2,Filed
1891669,2024-11-12,House,1,Filed
1891670,2024-11-12,House,1,Filed
1891671,2024-11-12,House,1,Filed
1891672,2024-11-12,House,1,Filed
1891673,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891673,2024-11-12,Senate,2,Filed
1891674,2024-11-12,House,1,Filed
1891675,2024-11-12,House,1,Filed
1891676,2024-11-12,House,1,Filed
1891677,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891677,2024-11-12,Senate,2,Filed
1891678,2024-11-12,House,1,Filed
1891679,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891679,2024-11-12,Senate,2,Filed
1891680,2024-11-12,House,1,Filed
1891681,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891681,2024-11-12,Senate,2,Filed
1891682,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891682,2024-11-12,Senate,2,Filed
1891683,2024-11-12,House,1,Filed
1891684,2024-11-12,House,1,Filed
1891685,2024-11-12,House,1,Filed
1891686,2024-11-12,House,1,Filed
1891687,2024-11-12,House,1,Filed
1891688,2024-11-12,House,1,Filed
1891689,2024-11-12,House,1,Filed
1891690,2024-11-12,House,1,Filed
1891691,2024-11-12,House,1,Filed
1891692,2024-11-12,House,1,Filed
1891693,2024-11-12,House,1,Filed
1891694,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891694,2024-11-12,Senate,2,Filed
1891695,2024-11-12,House,1,Filed
1891696,2024-11-12,House,1,Filed
1891697,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891697,2024-11-12,Senate,2,Filed
1891698,2024-11-12,House,1,Filed
1891699,2024-11-12,House,1,Filed
1891700,2024-11-12,House,1,Filed
1891701,2024-11-12,House,1,Filed
1891702,2024-11-12,House,1,Filed
1891703,2024-11-12,House,1,Filed
1891704,2024-11-12,House,1,Filed
1891705,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891705,2024-11-12,Senate,2,Filed
1891706,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891706,2024-11-12,Senate,2,Filed
1891707,2024-11-12,House,1,Filed
1891708,2024-11-12,House,1,Filed
1891709,2024-11-12,House,1,Filed
1891710,2024-11-12,House,1,Filed
1891711,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891711,2024-11-12,Senate,2,Filed
1891712,2024-11-12,House,1,Filed
1891713,2024-11-12,House,1,Filed
1891714,2024-11-12,House,1,Filed
1891715,2024-11-12,House,1,Filed
1891716,2024-11-12,House,1,Filed
1891717,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891717,2024-11-12,Senate,2,Filed
1891718,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891718,2024-11-12,Senate,2,Filed
1891719,2024-11-12,House,1,Filed
1891720,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891720,2024-11-12,Senate,2,Filed
1891721,2024-11-12,House,1,Filed
1891722,2024-11-12,House,1,Filed
1891723,2024-11-12,House,1,Filed
1891724,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891724,2024-11-12,Senate,2,Filed
1891725,2024-11-12,House,1,Filed
1891726,2024-11-12,House,1,Filed
1891727,2024-11-12,House,1,Filed
1891728,2024-11-12,House,1,Filed
1891729,2024-11-12,House,1,Filed
1891730,2024-11-12,House,1,Filed
1891731,2024-11-12,House,1,Filed
1891732,2024-11-12,House,1,Filed
1891733,2024-11-12,House,1,Filed
1891734,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891734,2024-11-12,Senate,2,Filed
1891735,2024-11-12,House,1,Filed
1891736,2024-11-12,House,1,Filed
1891737,2024-11-12,House,1,Filed
1891738,2024-11-12,Senate,1,"Received by the Secretary of the Senate"
1891738,2024-11-12,Senate,2,Filed
1891739,2024-11-12,House,1,Filed
1891740,2024-11-12,House,1,Filed
1891741,2024-11-12,House,1,Filed
1891742,2024-11-12,House,1,Filed
1891743,2024-11-12,House,1,Filed
1891744,2024-11-12,House,1,Filed
1891745,2024-11-12,House,1,Filed
1891746,2024-11-12,House,1,Filed
1891747,2024-11-12,House,1,Filed
1891748,2024-11-12,House,1,Filed
1891749,2024-11-12,House,1,Filed
1891750,2024-11-12,House,1,Filed
1891751,2024-11-12,House,1,Filed
1891752,2024-11-12,House,1,Filed
1891753,2024-11-12,House,1,Filed
1891754,2024-11-12,House,1,Filed
1891755,2024-11-12,House,1,Filed
1891756,2024-11-12,House,1,Filed
1891771,2024-11-13,House,1,Filed
1891774,2024-11-13,House,1,Filed
1891777,2024-11-13,House,1,Filed
1891779,2024-11-13,House,1,Filed
1891782,2024-11-13,House,1,Filed
1891785,2024-11-13,House,1,Filed
1891787,2024-11-13,House,1,Filed
1891790,2024-11-13,House,1,Filed
1891794,2024-11-13,House,1,Filed
1891797,2024-11-13,House,1,Filed
1891800,2024-11-13,House,1,Filed
1891803,2024-11-13,House,1,Filed
1891805,2024-11-13,House,1,Filed
1891808,2024-11-13,House,1,Filed
1891811,2024-11-13,House,1,Filed
1891813,2024-11-13,House,1,Filed
1891819,2024-11-13,House,1,Filed
1891821,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891821,2024-11-13,Senate,2,Filed
1891822,2024-11-13,House,1,Filed
1891824,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891824,2024-11-13,Senate,2,Filed
1891826,2024-11-13,House,1,Filed
1891828,2024-11-13,House,1,Filed
1891829,2024-11-13,House,1,Filed
1891831,2024-11-13,House,1,Filed
1891833,2024-11-13,House,1,Filed
1891837,2024-11-13,House,1,Filed
1891838,2024-11-13,House,1,Filed
1891840,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891840,2024-11-13,Senate,2,Filed
1891841,2024-11-13,House,1,Filed
1891844,2024-11-13,House,1,Filed
1891847,2024-11-13,House,1,Filed
1891848,2024-11-13,House,1,Filed
1891849,2024-11-13,House,1,Filed
1891852,2024-11-13,House,1,Filed
1891854,2024-11-13,House,1,Filed
1891857,2024-11-13,House,1,Filed
1891859,2024-11-13,House,1,Filed
1891860,2024-11-13,House,1,Filed
1891862,2024-11-13,House,1,Filed
1891863,2024-11-13,House,1,Filed
1891866,2024-11-13,House,1,Filed
1891868,2024-11-13,House,1,Filed
1891870,2024-11-13,House,1,Filed
1891871,2024-11-13,House,1,Filed
1891873,2024-11-13,House,1,Filed
1891875,2024-11-13,House,1,Filed
1891877,2024-11-13,House,1,Filed
1891879,2024-11-13,House,1,Filed
1891880,2024-11-13,House,1,Filed
1891881,2024-11-13,House,1,Filed
1891888,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891888,2024-11-13,Senate,2,Filed
1891890,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891890,2024-11-13,Senate,2,Filed
1891892,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891892,2024-11-13,Senate,2,Filed
1891893,2024-11-13,House,1,Filed
1891895,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891895,2024-11-13,Senate,2,Filed
1891897,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891897,2024-11-13,Senate,2,Filed
1891899,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891899,2024-11-13,Senate,2,Filed
1891901,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891901,2024-11-13,Senate,2,Filed
1891902,2024-11-13,House,1,Filed
1891904,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891904,2024-11-13,Senate,2,Filed
1891906,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891906,2024-11-13,Senate,2,Filed
1891907,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891907,2024-11-13,Senate,2,Filed
1891909,2024-11-13,House,1,Filed
1891911,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891911,2024-11-13,Senate,2,Filed
1891914,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891914,2024-11-13,Senate,2,Filed
1891915,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891915,2024-11-13,Senate,2,Filed
1891917,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891917,2024-11-13,Senate,2,Filed
1891919,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891919,2024-11-13,Senate,2,Filed
1891920,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891920,2024-11-13,Senate,2,Filed
1891922,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891922,2024-11-13,Senate,2,Filed
1891924,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891924,2024-11-13,Senate,2,Filed
1891926,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891926,2024-11-13,Senate,2,Filed
1891928,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891928,2024-11-13,Senate,2,Filed
1891929,2024-11-13,House,1,Filed
1891931,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891931,2024-11-13,Senate,2,Filed
1891933,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891933,2024-11-13,Senate,2,Filed
1891935,2024-11-13,House,1,Filed
1891936,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891936,2024-11-13,Senate,2,Filed
1891938,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891938,2024-11-13,Senate,2,Filed
1891940,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891940,2024-11-13,Senate,2,Filed
1891942,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891942,2024-11-13,Senate,2,Filed
1891944,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
